% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
902	1	8	16	0	28	2196	0	1	0
903	1	6	1	0	28	2196	0	1	0
904	1	3	2	0	28	2196	0	1	0
905	1	4	3	0	28	2196	0	1	0
906	1	9	4	0	28	2196	0	1	0
907	1	7	9	0	28	2196	0	1	0
908	1	2	10	0	28	2196	0	1	0
909	1	10	11	0	28	2196	0	1	0
910	1	1	12	0	28	2196	0	1	0
911	1	5	15	0	28	2196	0	1	0
912	1	8	16	0	28	2196	0	1	0
913	1	6	1	0	28	2196	0	1	0
914	1	3	2	0	28	2196	0	1	0
915	1	4	3	0	28	2196	0	1	0
916	1	9	4	0	28	2196	0	1	0
917	1	7	9	0	28	2196	0	1	0
918	1	2	10	0	28	2196	0	1	0
919	1	10	11	0	28	2196	0	1	0
920	1	1	12	0	28	2196	0	1	0
921	1	5	15	0	28	2196	0	1	0
922	1	8	16	0	28	2196	0	1	0
923	1	6	1	0	28	2196	0	1	0
924	1	3	2	0	28	2196	0	1	0
925	1	4	3	0	28	2196	0	1	0
926	1	9	4	0	28	2196	0	1	0
927	1	7	9	0	28	2196	0	1	0
928	1	2	10	0	28	2196	0	1	0
929	1	10	11	0	28	2196	0	1	0
930	1	1	12	0	28	2196	0	1	0
931	1	5	15	0	28	2196	0	1	0
932	1	8	16	0	28	2196	0	1	0
933	1	6	1	0	28	2196	0	1	0
934	1	3	2	0	28	2196	0	1	0
935	1	4	3	0	28	2196	0	1	0
936	1	9	4	0	28	2196	0	1	0
937	1	7	9	0	28	2196	0	1	0
938	1	2	10	0	28	2196	0	1	0
939	1	10	11	0	28	2196	0	1	0
940	1	1	12	0	28	2196	0	1	0
941	1	5	15	0	28	2196	0	1	0
942	1	8	16	0	28	2196	0	1	0
943	1	6	1	0	28	2196	0	1	0
944	1	3	2	0	28	2196	0	1	0
945	1	4	3	0	28	2196	0	1	0
946	1	9	4	0	28	2196	0	1	0
947	1	7	9	0	28	2196	0	1	0
948	1	2	10	0	28	2196	0	1	0
949	1	10	11	0	28	2196	0	1	0
950	1	1	12	0	28	2196	0	1	0
951	1	5	15	0	28	2196	0	1	0
952	1	8	16	0	28	2196	0	1	0
953	1	6	1	0	28	2196	0	1	0
954	1	3	2	0	28	2196	0	1	0
955	1	4	3	0	28	2196	0	1	0
956	1	9	4	0	28	2196	0	1	0
957	1	7	9	0	28	2196	0	1	0
958	1	2	10	0	28	2196	0	1	0
959	1	10	11	0	28	2196	0	1	0
960	1	1	12	0	28	2196	0	1	0
961	1	5	15	0	28	2196	0	1	0
962	1	8	16	0	28	2196	0	1	0
963	1	6	1	0	28	2196	0	1	0
964	1	3	2	0	28	2196	0	1	0
965	1	4	3	0	28	2196	0	1	0
966	1	9	4	0	28	2196	0	1	0
967	1	7	9	0	28	2196	0	1	0
968	1	2	10	0	28	2196	0	1	0
969	1	10	11	0	28	2196	0	1	0
970	1	1	12	0	28	2196	0	1	0
971	1	5	15	0	28	2196	0	1	0
972	1	8	16	0	28	2196	0	1	0
973	1	6	1	0	28	2196	0	1	0
974	1	3	2	0	28	2196	0	1	0
975	1	4	3	0	28	2196	0	1	0
976	1	9	4	0	28	2196	0	1	0
977	1	7	9	0	28	2196	0	1	0
978	1	2	10	0	28	2196	0	1	0
979	1	10	11	0	28	2196	0	1	0
980	1	1	12	0	28	2196	0	1	0
981	1	5	15	0	28	2196	0	1	0
982	1	8	16	0	28	2196	0	1	0
983	1	6	1	0	28	2196	0	1	0
984	1	3	2	0	28	2196	0	1	0
985	1	4	3	0	28	2196	0	1	0
986	1	9	4	0	28	2196	0	1	0
987	1	7	9	0	28	2196	0	1	0
988	1	2	10	0	28	2196	0	1	0
989	1	10	11	0	28	2196	0	1	0
990	1	1	12	0	28	2196	0	1	0
991	1	5	15	0	28	2196	0	1	0
992	1	8	16	0	28	2196	0	1	0
993	1	6	1	0	28	2196	0	1	0
994	1	3	2	0	28	2196	0	1	0
995	1	4	3	0	28	2196	0	1	0
996	1	9	4	0	28	2196	0	1	0
997	1	7	9	0	28	2196	0	1	0
998	1	2	10	0	28	2196	0	1	0
999	1	10	11	0	28	2196	0	1	0
1000	1	1	12	0	28	2196	0	1	0
1001	1	5	15	0	28	2196	0	1	0
1002	1	8	16	0	28	2196	0	1	0
1003	1	6	1	0	28	2196	0	1	0
1004	1	3	2	0	28	2196	0	1	0
1005	1	4	3	0	28	2196	0	1	0
1006	1	9	4	0	28	2196	0	1	0
1007	1	7	9	0	28	2196	0	1	0
1008	1	2	10	0	28	2196	0	1	0
1009	1	10	11	0	28	2196	0	1	0
1010	1	1	12	0	28	2196	0	1	0
1011	1	5	15	0	28	2196	0	1	0
1012	1	8	16	0	28	2196	0	1	0
1013	1	6	1	0	28	2196	0	1	0
1014	1	3	2	0	28	2196	0	1	0
1015	1	4	3	0	28	2196	0	1	0
1016	1	9	4	0	28	2196	0	1	0
1017	1	7	9	0	28	2196	0	1	0
1018	1	2	10	0	28	2196	0	1	0
1019	1	10	11	0	28	2196	0	1	0
1020	1	1	12	0	28	2196	0	1	0
1021	1	5	15	0	28	2196	0	1	0
1022	1	8	16	0	28	2196	0	1	0
1023	1	6	1	0	28	2196	0	1	0
1024	1	3	2	0	28	2196	0	1	0
1025	1	4	3	0	28	2196	0	1	0
1026	1	9	4	0	28	2196	0	1	0
1027	1	7	9	0	28	2196	0	1	0
1028	1	2	10	0	28	2196	0	1	0
1029	1	10	11	0	28	2196	0	1	0
1030	1	1	12	0	28	2196	0	1	0
1031	1	5	15	0	28	2196	0	1	0
1032	1	8	16	0	28	2196	0	1	0
1033	1	6	1	0	28	2196	0	1	0
1034	1	3	2	0	28	2196	0	1	0
1035	1	4	3	0	28	2196	0	1	0
1036	1	9	4	0	28	2196	0	1	0
1037	1	7	9	0	28	2196	0	1	0
1038	1	2	10	0	28	2196	0	1	0
1039	1	10	11	0	28	2196	0	1	0
1040	1	1	12	0	28	2196	0	1	0
1041	1	5	15	0	28	2196	0	1	0
1042	1	8	16	0	28	2196	0	1	0
1043	1	6	1	0	28	2196	0	1	0
1044	1	3	2	0	28	2196	0	1	0
1045	1	4	3	0	28	2196	0	1	0
1046	1	9	4	0	28	2196	0	1	0
1047	1	7	9	0	28	2196	0	1	0
1048	1	2	10	0	28	2196	0	1	0
1049	1	10	11	0	28	2196	0	1	0
