% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
785	1	9	4	0	28	277	0	1	0
786	1	1	12	0	28	277	0	1	0
786	1	3	2	0	28	277	0	1	0
786	1	4	3	0	28	277	0	1	0
786	1	5	15	0	28	277	0	1	0
786	1	6	1	0	28	277	0	1	0
786	1	8	16	0	28	277	0	1	0
786	1	9	4	0	28	277	0	1	0
786	1	10	11	0	28	277	0	1	0
787	1	1	12	0	28	277	0	1	0
787	1	2	10	0	28	277	0	1	0
787	1	3	2	0	28	277	0	1	0
787	1	5	15	0	28	277	0	1	0
787	1	6	1	0	28	277	0	1	0
787	1	7	9	0	28	277	0	1	0
787	1	8	16	0	28	277	0	1	0
787	1	10	11	0	28	277	0	1	0
788	1	1	12	0	28	277	0	1	0
788	1	2	10	0	28	277	0	1	0
788	1	4	3	0	28	277	0	1	0
788	1	5	15	0	28	277	0	1	0
788	1	7	9	0	28	277	0	1	0
788	1	8	16	0	28	277	0	1	0
788	1	9	4	0	28	277	0	1	0
788	1	10	11	0	28	277	0	1	0
789	1	1	12	0	28	277	0	1	0
789	1	2	10	0	28	277	0	1	0
789	1	3	2	0	28	277	0	1	0
789	1	4	3	0	28	277	0	1	0
789	1	6	1	0	28	277	0	1	0
789	1	7	9	0	28	277	0	1	0
789	1	9	4	0	28	277	0	1	0
789	1	10	11	0	28	277	0	1	0
790	1	2	10	0	28	277	0	1	0
790	1	3	2	0	28	277	0	1	0
790	1	4	3	0	28	277	0	1	0
790	1	5	15	0	28	277	0	1	0
790	1	6	1	0	28	277	0	1	0
790	1	7	9	0	28	277	0	1	0
790	1	8	16	0	28	277	0	1	0
790	1	9	4	0	28	277	0	1	0
791	1	1	12	0	28	277	0	1	0
791	1	3	2	0	28	277	0	1	0
791	1	4	3	0	28	277	0	1	0
791	1	5	15	0	28	277	0	1	0
791	1	6	1	0	28	277	0	1	0
791	1	8	16	0	28	277	0	1	0
791	1	9	4	0	28	277	0	1	0
791	1	10	11	0	28	277	0	1	0
792	1	1	12	0	28	277	0	1	0
792	1	2	10	0	28	277	0	1	0
792	1	3	2	0	28	277	0	1	0
792	1	5	15	0	28	277	0	1	0
792	1	6	1	0	28	277	0	1	0
792	1	7	9	0	28	277	0	1	0
792	1	8	16	0	28	277	0	1	0
792	1	10	11	0	28	277	0	1	0
793	1	1	12	0	28	277	0	1	0
793	1	2	10	0	28	277	0	1	0
793	1	4	3	0	28	277	0	1	0
793	1	5	15	0	28	277	0	1	0
793	1	7	9	0	28	277	0	1	0
793	1	8	16	0	28	277	0	1	0
793	1	9	4	0	28	277	0	1	0
793	1	10	11	0	28	277	0	1	0
794	1	1	12	0	28	277	0	1	0
794	1	2	10	0	28	277	0	1	0
794	1	3	2	0	28	277	0	1	0
794	1	4	3	0	28	277	0	1	0
794	1	6	1	0	28	277	0	1	0
794	1	7	9	0	28	277	0	1	0
794	1	9	4	0	28	277	0	1	0
794	1	10	11	0	28	277	0	1	0
795	1	2	10	0	28	277	0	1	0
795	1	3	2	0	28	277	0	1	0
795	1	4	3	0	28	277	0	1	0
795	1	5	15	0	28	277	0	1	0
795	1	6	1	0	28	277	0	1	0
795	1	7	9	0	28	277	0	1	0
795	1	8	16	0	28	277	0	1	0
795	1	9	4	0	28	277	0	1	0
796	1	1	12	0	28	277	0	1	0
796	1	3	2	0	28	277	0	1	0
796	1	4	3	0	28	277	0	1	0
796	1	5	15	0	28	277	0	1	0
796	1	6	1	0	28	277	0	1	0
796	1	8	16	0	28	277	0	1	0
796	1	9	4	0	28	277	0	1	0
796	1	10	11	0	28	277	0	1	0
797	1	1	12	0	28	277	0	1	0
797	1	2	10	0	28	277	0	1	0
797	1	3	2	0	28	277	0	1	0
797	1	5	15	0	28	277	0	1	0
797	1	6	1	0	28	277	0	1	0
797	1	7	9	0	28	277	0	1	0
797	1	8	16	0	28	277	0	1	0
797	1	10	11	0	28	277	0	1	0
798	1	1	12	0	28	277	0	1	0
798	1	2	10	0	28	277	0	1	0
798	1	4	3	0	28	277	0	1	0
798	1	5	15	0	28	277	0	1	0
798	1	7	9	0	28	277	0	1	0
798	1	8	16	0	28	277	0	1	0
798	1	9	4	0	28	277	0	1	0
798	1	10	11	0	28	277	0	1	0
799	1	1	12	0	28	277	0	1	0
799	1	2	10	0	28	277	0	1	0
799	1	3	2	0	28	277	0	1	0
799	1	4	3	0	28	277	0	1	0
799	1	6	1	0	28	277	0	1	0
799	1	7	9	0	28	277	0	1	0
799	1	9	4	0	28	277	0	1	0
799	1	10	11	0	28	277	0	1	0
800	1	2	10	0	28	277	0	1	0
800	1	3	2	0	28	277	0	1	0
800	1	4	3	0	28	277	0	1	0
800	1	5	15	0	28	277	0	1	0
800	1	6	1	0	28	277	0	1	0
800	1	7	9	0	28	277	0	1	0
800	1	8	16	0	28	277	0	1	0
800	1	9	4	0	28	277	0	1	0
801	1	1	12	0	28	277	0	1	0
801	1	3	2	0	28	277	0	1	0
801	1	4	3	0	28	277	0	1	0
801	1	5	15	0	28	277	0	1	0
801	1	6	1	0	28	277	0	1	0
801	1	8	16	0	28	277	0	1	0
801	1	9	4	0	28	277	0	1	0
801	1	10	11	0	28	277	0	1	0
802	1	1	12	0	28	277	0	1	0
802	1	2	10	0	28	277	0	1	0
802	1	3	2	0	28	277	0	1	0
802	1	5	15	0	28	277	0	1	0
802	1	6	1	0	28	277	0	1	0
802	1	7	9	0	28	277	0	1	0
802	1	8	16	0	28	277	0	1	0
802	1	10	11	0	28	277	0	1	0
803	1	1	12	0	28	277	0	1	0
803	1	2	10	0	28	277	0	1	0
803	1	4	3	0	28	277	0	1	0
803	1	5	15	0	28	277	0	1	0
803	1	7	9	0	28	277	0	1	0
803	1	8	16	0	28	277	0	1	0
803	1	9	4	0	28	277	0	1	0
803	1	10	11	0	28	277	0	1	0
804	1	1	12	0	28	277	0	1	0
804	1	2	10	0	28	277	0	1	0
804	1	3	2	0	28	277	0	1	0
804	1	4	3	0	28	277	0	1	0
804	1	6	1	0	28	277	0	1	0
804	1	7	9	0	28	277	0	1	0
804	1	9	4	0	28	277	0	1	0
804	1	10	11	0	28	277	0	1	0
805	1	2	10	0	28	277	0	1	0
805	1	3	2	0	28	277	0	1	0
805	1	4	3	0	28	277	0	1	0
805	1	5	15	0	28	277	0	1	0
805	1	6	1	0	28	277	0	1	0
805	1	7	9	0	28	277	0	1	0
805	1	8	16	0	28	277	0	1	0
805	1	9	4	0	28	277	0	1	0
806	1	1	12	0	28	277	0	1	0
806	1	3	2	0	28	277	0	1	0
806	1	4	3	0	28	277	0	1	0
806	1	5	15	0	28	277	0	1	0
806	1	6	1	0	28	277	0	1	0
806	1	8	16	0	28	277	0	1	0
806	1	9	4	0	28	277	0	1	0
806	1	10	11	0	28	277	0	1	0
807	1	1	12	0	28	277	0	1	0
807	1	2	10	0	28	277	0	1	0
807	1	3	2	0	28	277	0	1	0
807	1	5	15	0	28	277	0	1	0
807	1	6	1	0	28	277	0	1	0
807	1	7	9	0	28	277	0	1	0
807	1	8	16	0	28	277	0	1	0
807	1	10	11	0	28	277	0	1	0
808	1	1	12	0	28	277	0	1	0
808	1	2	10	0	28	277	0	1	0
808	1	4	3	0	28	277	0	1	0
808	1	5	15	0	28	277	0	1	0
808	1	7	9	0	28	277	0	1	0
808	1	8	16	0	28	277	0	1	0
808	1	9	4	0	28	277	0	1	0
808	1	10	11	0	28	277	0	1	0
809	1	1	12	0	28	277	0	1	0
809	1	2	10	0	28	277	0	1	0
809	1	3	2	0	28	277	0	1	0
809	1	4	3	0	28	277	0	1	0
809	1	6	1	0	28	277	0	1	0
809	1	7	9	0	28	277	0	1	0
809	1	9	4	0	28	277	0	1	0
809	1	10	11	0	28	277	0	1	0
810	1	2	10	0	28	277	0	1	0
810	1	3	2	0	28	277	0	1	0
810	1	4	3	0	28	277	0	1	0
810	1	5	15	0	28	277	0	1	0
810	1	6	1	0	28	277	0	1	0
810	1	7	9	0	28	277	0	1	0
810	1	8	16	0	28	277	0	1	0
810	1	9	4	0	28	277	0	1	0
811	1	1	12	0	28	277	0	1	0
811	1	3	2	0	28	277	0	1	0
811	1	4	3	0	28	277	0	1	0
811	1	5	15	0	28	277	0	1	0
811	1	6	1	0	28	277	0	1	0
811	1	8	16	0	28	277	0	1	0
811	1	9	4	0	28	277	0	1	0
811	1	10	11	0	28	277	0	1	0
812	1	1	12	0	28	277	0	1	0
812	1	2	10	0	28	277	0	1	0
812	1	3	2	0	28	277	0	1	0
812	1	5	15	0	28	277	0	1	0
812	1	6	1	0	28	277	0	1	0
812	1	7	9	0	28	277	0	1	0
812	1	8	16	0	28	277	0	1	0
812	1	10	11	0	28	277	0	1	0
813	1	1	12	0	28	277	0	1	0
813	1	2	10	0	28	277	0	1	0
813	1	4	3	0	28	277	0	1	0
813	1	5	15	0	28	277	0	1	0
813	1	7	9	0	28	277	0	1	0
813	1	8	16	0	28	277	0	1	0
813	1	9	4	0	28	277	0	1	0
813	1	10	11	0	28	277	0	1	0
814	1	1	12	0	28	277	0	1	0
814	1	2	10	0	28	277	0	1	0
814	1	3	2	0	28	277	0	1	0
814	1	4	3	0	28	277	0	1	0
814	1	6	1	0	28	277	0	1	0
814	1	7	9	0	28	277	0	1	0
814	1	9	4	0	28	277	0	1	0
814	1	10	11	0	28	277	0	1	0
815	1	2	10	0	28	277	0	1	0
815	1	3	2	0	28	277	0	1	0
815	1	4	3	0	28	277	0	1	0
815	1	5	15	0	28	277	0	1	0
815	1	6	1	0	28	277	0	1	0
815	1	7	9	0	28	277	0	1	0
815	1	8	16	0	28	277	0	1	0
815	1	9	4	0	28	277	0	1	0
816	1	1	12	0	28	277	0	1	0
816	1	3	2	0	28	277	0	1	0
816	1	4	3	0	28	277	0	1	0
816	1	5	15	0	28	277	0	1	0
816	1	6	1	0	28	277	0	1	0
816	1	8	16	0	28	277	0	1	0
816	1	9	4	0	28	277	0	1	0
816	1	10	11	0	28	277	0	1	0
817	1	1	12	0	28	277	0	1	0
817	1	2	10	0	28	277	0	1	0
817	1	3	2	0	28	277	0	1	0
817	1	5	15	0	28	277	0	1	0
817	1	6	1	0	28	277	0	1	0
817	1	7	9	0	28	277	0	1	0
817	1	8	16	0	28	277	0	1	0
817	1	10	11	0	28	277	0	1	0
818	1	1	12	0	28	277	0	1	0
818	1	2	10	0	28	277	0	1	0
818	1	4	3	0	28	277	0	1	0
818	1	5	15	0	28	277	0	1	0
818	1	7	9	0	28	277	0	1	0
818	1	8	16	0	28	277	0	1	0
818	1	9	4	0	28	277	0	1	0
818	1	10	11	0	28	277	0	1	0
819	1	1	12	0	28	277	0	1	0
819	1	2	10	0	28	277	0	1	0
819	1	3	2	0	28	277	0	1	0
819	1	4	3	0	28	277	0	1	0
819	1	6	1	0	28	277	0	1	0
819	1	7	9	0	28	277	0	1	0
819	1	9	4	0	28	277	0	1	0
819	1	10	11	0	28	277	0	1	0
820	1	2	10	0	28	277	0	1	0
820	1	3	2	0	28	277	0	1	0
820	1	4	3	0	28	277	0	1	0
820	1	5	15	0	28	277	0	1	0
820	1	6	1	0	28	277	0	1	0
820	1	7	9	0	28	277	0	1	0
820	1	8	16	0	28	277	0	1	0
820	1	9	4	0	28	277	0	1	0
821	1	1	12	0	28	277	0	1	0
821	1	3	2	0	28	277	0	1	0
821	1	4	3	0	28	277	0	1	0
821	1	5	15	0	28	277	0	1	0
821	1	6	1	0	28	277	0	1	0
821	1	8	16	0	28	277	0	1	0
821	1	9	4	0	28	277	0	1	0
821	1	10	11	0	28	277	0	1	0
822	1	1	12	0	28	277	0	1	0
822	1	2	10	0	28	277	0	1	0
822	1	3	2	0	28	277	0	1	0
822	1	5	15	0	28	277	0	1	0
822	1	6	1	0	28	277	0	1	0
822	1	7	9	0	28	277	0	1	0
822	1	8	16	0	28	277	0	1	0
822	1	10	11	0	28	277	0	1	0
823	1	1	12	0	28	277	0	1	0
823	1	2	10	0	28	277	0	1	0
823	1	4	3	0	28	277	0	1	0
823	1	5	15	0	28	277	0	1	0
823	1	7	9	0	28	277	0	1	0
823	1	8	16	0	28	277	0	1	0
823	1	9	4	0	28	277	0	1	0
823	1	10	11	0	28	277	0	1	0
824	1	1	12	0	28	277	0	1	0
824	1	2	10	0	28	277	0	1	0
824	1	3	2	0	28	277	0	1	0
824	1	4	3	0	28	277	0	1	0
824	1	6	1	0	28	277	0	1	0
824	1	7	9	0	28	277	0	1	0
824	1	9	4	0	28	277	0	1	0
824	1	10	11	0	28	277	0	1	0
825	1	2	10	0	28	277	0	1	0
825	1	3	2	0	28	277	0	1	0
825	1	4	3	0	28	277	0	1	0
825	1	5	15	0	28	277	0	1	0
825	1	6	1	0	28	277	0	1	0
825	1	7	9	0	28	277	0	1	0
825	1	8	16	0	28	277	0	1	0
825	1	9	4	0	28	277	0	1	0
826	1	1	12	0	28	277	0	1	0
826	1	3	2	0	28	277	0	1	0
826	1	4	3	0	28	277	0	1	0
826	1	5	15	0	28	277	0	1	0
826	1	6	1	0	28	277	0	1	0
826	1	8	16	0	28	277	0	1	0
826	1	9	4	0	28	277	0	1	0
826	1	10	11	0	28	277	0	1	0
827	1	1	12	0	28	277	0	1	0
827	1	2	10	0	28	277	0	1	0
827	1	3	2	0	28	277	0	1	0
827	1	5	15	0	28	277	0	1	0
827	1	6	1	0	28	277	0	1	0
827	1	7	9	0	28	277	0	1	0
827	1	8	16	0	28	277	0	1	0
827	1	10	11	0	28	277	0	1	0
828	1	1	12	0	28	277	0	1	0
828	1	2	10	0	28	277	0	1	0
828	1	4	3	0	28	277	0	1	0
828	1	5	15	0	28	277	0	1	0
828	1	7	9	0	28	277	0	1	0
828	1	8	16	0	28	277	0	1	0
828	1	9	4	0	28	277	0	1	0
828	1	10	11	0	28	277	0	1	0
829	1	1	12	0	28	277	0	1	0
829	1	2	10	0	28	277	0	1	0
829	1	3	2	0	28	277	0	1	0
829	1	4	3	0	28	277	0	1	0
829	1	6	1	0	28	277	0	1	0
829	1	7	9	0	28	277	0	1	0
829	1	9	4	0	28	277	0	1	0
829	1	10	11	0	28	277	0	1	0
830	1	2	10	0	28	277	0	1	0
830	1	3	2	0	28	277	0	1	0
830	1	4	3	0	28	277	0	1	0
830	1	5	15	0	28	277	0	1	0
830	1	6	1	0	28	277	0	1	0
830	1	7	9	0	28	277	0	1	0
830	1	8	16	0	28	277	0	1	0
830	1	9	4	0	28	277	0	1	0
831	1	1	12	0	28	277	0	1	0
831	1	3	2	0	28	277	0	1	0
831	1	4	3	0	28	277	0	1	0
831	1	5	15	0	28	277	0	1	0
831	1	6	1	0	28	277	0	1	0
831	1	8	16	0	28	277	0	1	0
831	1	9	4	0	28	277	0	1	0
831	1	10	11	0	28	277	0	1	0
832	1	1	12	0	28	277	0	1	0
832	1	2	10	0	28	277	0	1	0
832	1	3	2	0	28	277	0	1	0
832	1	5	15	0	28	277	0	1	0
832	1	6	1	0	28	277	0	1	0
832	1	7	9	0	28	277	0	1	0
832	1	8	16	0	28	277	0	1	0
832	1	10	11	0	28	277	0	1	0
833	1	1	12	0	28	277	0	1	0
833	1	2	10	0	28	277	0	1	0
833	1	4	3	0	28	277	0	1	0
833	1	5	15	0	28	277	0	1	0
833	1	7	9	0	28	277	0	1	0
833	1	8	16	0	28	277	0	1	0
833	1	9	4	0	28	277	0	1	0
833	1	10	11	0	28	277	0	1	0
834	1	1	12	0	28	277	0	1	0
834	1	2	10	0	28	277	0	1	0
834	1	3	2	0	28	277	0	1	0
834	1	4	3	0	28	277	0	1	0
834	1	6	1	0	28	277	0	1	0
834	1	7	9	0	28	277	0	1	0
834	1	9	4	0	28	277	0	1	0
834	1	10	11	0	28	277	0	1	0
835	1	2	10	0	28	277	0	1	0
835	1	3	2	0	28	277	0	1	0
835	1	4	3	0	28	277	0	1	0
835	1	5	15	0	28	277	0	1	0
835	1	6	1	0	28	277	0	1	0
835	1	7	9	0	28	277	0	1	0
835	1	8	16	0	28	277	0	1	0
835	1	9	4	0	28	277	0	1	0
836	1	1	12	0	28	277	0	1	0
836	1	3	2	0	28	277	0	1	0
836	1	4	3	0	28	277	0	1	0
836	1	5	15	0	28	277	0	1	0
836	1	6	1	0	28	277	0	1	0
836	1	8	16	0	28	277	0	1	0
836	1	9	4	0	28	277	0	1	0
836	1	10	11	0	28	277	0	1	0
837	1	1	12	0	28	277	0	1	0
837	1	2	10	0	28	277	0	1	0
837	1	3	2	0	28	277	0	1	0
837	1	5	15	0	28	277	0	1	0
837	1	6	1	0	28	277	0	1	0
837	1	7	9	0	28	277	0	1	0
837	1	8	16	0	28	277	0	1	0
837	1	10	11	0	28	277	0	1	0
838	1	1	12	0	28	277	0	1	0
838	1	2	10	0	28	277	0	1	0
838	1	4	3	0	28	277	0	1	0
838	1	5	15	0	28	277	0	1	0
838	1	7	9	0	28	277	0	1	0
838	1	8	16	0	28	277	0	1	0
838	1	9	4	0	28	277	0	1	0
838	1	10	11	0	28	277	0	1	0
839	1	1	12	0	28	277	0	1	0
839	1	2	10	0	28	277	0	1	0
839	1	3	2	0	28	277	0	1	0
839	1	4	3	0	28	277	0	1	0
839	1	6	1	0	28	277	0	1	0
839	1	7	9	0	28	277	0	1	0
839	1	9	4	0	28	277	0	1	0
839	1	10	11	0	28	277	0	1	0
840	1	2	10	0	28	277	0	1	0
840	1	3	2	0	28	277	0	1	0
840	1	4	3	0	28	277	0	1	0
840	1	5	15	0	28	277	0	1	0
840	1	6	1	0	28	277	0	1	0
840	1	7	9	0	28	277	0	1	0
840	1	8	16	0	28	277	0	1	0
840	1	9	4	0	28	277	0	1	0
841	1	1	12	0	28	277	0	1	0
841	1	3	2	0	28	277	0	1	0
841	1	4	3	0	28	277	0	1	0
841	1	5	15	0	28	277	0	1	0
841	1	6	1	0	28	277	0	1	0
841	1	8	16	0	28	277	0	1	0
841	1	9	4	0	28	277	0	1	0
841	1	10	11	0	28	277	0	1	0
842	1	1	12	0	28	277	0	1	0
842	1	2	10	0	28	277	0	1	0
842	1	3	2	0	28	277	0	1	0
842	1	5	15	0	28	277	0	1	0
842	1	6	1	0	28	277	0	1	0
842	1	7	9	0	28	277	0	1	0
842	1	8	16	0	28	277	0	1	0
842	1	10	11	0	28	277	0	1	0
843	1	1	12	0	28	277	0	1	0
843	1	2	10	0	28	277	0	1	0
843	1	4	3	0	28	277	0	1	0
843	1	5	15	0	28	277	0	1	0
843	1	7	9	0	28	277	0	1	0
843	1	8	16	0	28	277	0	1	0
843	1	9	4	0	28	277	0	1	0
843	1	10	11	0	28	277	0	1	0
844	1	1	12	0	28	277	0	1	0
844	1	2	10	0	28	277	0	1	0
844	1	3	2	0	28	277	0	1	0
844	1	4	3	0	28	277	0	1	0
844	1	6	1	0	28	277	0	1	0
844	1	7	9	0	28	277	0	1	0
844	1	9	4	0	28	277	0	1	0
844	1	10	11	0	28	277	0	1	0
845	1	2	10	0	28	277	0	1	0
845	1	3	2	0	28	277	0	1	0
845	1	4	3	0	28	277	0	1	0
845	1	5	15	0	28	277	0	1	0
845	1	6	1	0	28	277	0	1	0
845	1	7	9	0	28	277	0	1	0
845	1	8	16	0	28	277	0	1	0
845	1	9	4	0	28	277	0	1	0
846	1	1	12	0	28	277	0	1	0
846	1	3	2	0	28	277	0	1	0
846	1	4	3	0	28	277	0	1	0
846	1	5	15	0	28	277	0	1	0
846	1	6	1	0	28	277	0	1	0
846	1	8	16	0	28	277	0	1	0
846	1	9	4	0	28	277	0	1	0
846	1	10	11	0	28	277	0	1	0
847	1	1	12	0	28	277	0	1	0
847	1	2	10	0	28	277	0	1	0
847	1	3	2	0	28	277	0	1	0
847	1	5	15	0	28	277	0	1	0
847	1	6	1	0	28	277	0	1	0
847	1	7	9	0	28	277	0	1	0
847	1	8	16	0	28	277	0	1	0
847	1	10	11	0	28	277	0	1	0
848	1	1	12	0	28	277	0	1	0
848	1	2	10	0	28	277	0	1	0
848	1	4	3	0	28	277	0	1	0
848	1	5	15	0	28	277	0	1	0
848	1	7	9	0	28	277	0	1	0
848	1	8	16	0	28	277	0	1	0
848	1	9	4	0	28	277	0	1	0
848	1	10	11	0	28	277	0	1	0
849	1	1	12	0	28	277	0	1	0
849	1	2	10	0	28	277	0	1	0
849	1	3	2	0	28	277	0	1	0
849	1	4	3	0	28	277	0	1	0
849	1	6	1	0	28	277	0	1	0
849	1	7	9	0	28	277	0	1	0
849	1	9	4	0	28	277	0	1	0
849	1	10	11	0	28	277	0	1	0
850	1	2	10	0	28	277	0	1	0
850	1	3	2	0	28	277	0	1	0
850	1	4	3	0	28	277	0	1	0
850	1	5	15	0	28	277	0	1	0
850	1	6	1	0	28	277	0	1	0
850	1	7	9	0	28	277	0	1	0
850	1	8	16	0	28	277	0	1	0
850	1	9	4	0	28	277	0	1	0
851	1	1	12	0	28	277	0	1	0
851	1	3	2	0	28	277	0	1	0
851	1	4	3	0	28	277	0	1	0
851	1	5	15	0	28	277	0	1	0
851	1	6	1	0	28	277	0	1	0
851	1	8	16	0	28	277	0	1	0
851	1	9	4	0	28	277	0	1	0
851	1	10	11	0	28	277	0	1	0
852	1	1	12	0	28	277	0	1	0
852	1	2	10	0	28	277	0	1	0
852	1	3	2	0	28	277	0	1	0
852	1	5	15	0	28	277	0	1	0
852	1	6	1	0	28	277	0	1	0
852	1	7	9	0	28	277	0	1	0
852	1	8	16	0	28	277	0	1	0
852	1	10	11	0	28	277	0	1	0
853	1	1	12	0	28	277	0	1	0
853	1	2	10	0	28	277	0	1	0
853	1	4	3	0	28	277	0	1	0
853	1	5	15	0	28	277	0	1	0
853	1	7	9	0	28	277	0	1	0
853	1	8	16	0	28	277	0	1	0
853	1	9	4	0	28	277	0	1	0
853	1	10	11	0	28	277	0	1	0
854	1	1	12	0	28	277	0	1	0
854	1	2	10	0	28	277	0	1	0
854	1	3	2	0	28	277	0	1	0
854	1	4	3	0	28	277	0	1	0
854	1	6	1	0	28	277	0	1	0
854	1	7	9	0	28	277	0	1	0
854	1	9	4	0	28	277	0	1	0
854	1	10	11	0	28	277	0	1	0
855	1	2	10	0	28	277	0	1	0
855	1	3	2	0	28	277	0	1	0
855	1	4	3	0	28	277	0	1	0
855	1	5	15	0	28	277	0	1	0
855	1	6	1	0	28	277	0	1	0
855	1	7	9	0	28	277	0	1	0
855	1	8	16	0	28	277	0	1	0
855	1	9	4	0	28	277	0	1	0
856	1	1	12	0	28	277	0	1	0
856	1	3	2	0	28	277	0	1	0
856	1	4	3	0	28	277	0	1	0
856	1	5	15	0	28	277	0	1	0
856	1	6	1	0	28	277	0	1	0
856	1	8	16	0	28	277	0	1	0
856	1	9	4	0	28	277	0	1	0
856	1	10	11	0	28	277	0	1	0
857	1	1	12	0	28	277	0	1	0
857	1	2	10	0	28	277	0	1	0
857	1	3	2	0	28	277	0	1	0
857	1	5	15	0	28	277	0	1	0
857	1	6	1	0	28	277	0	1	0
857	1	7	9	0	28	277	0	1	0
857	1	8	16	0	28	277	0	1	0
857	1	10	11	0	28	277	0	1	0
858	1	1	12	0	28	277	0	1	0
858	1	2	10	0	28	277	0	1	0
858	1	4	3	0	28	277	0	1	0
858	1	5	15	0	28	277	0	1	0
858	1	7	9	0	28	277	0	1	0
858	1	8	16	0	28	277	0	1	0
858	1	9	4	0	28	277	0	1	0
858	1	10	11	0	28	277	0	1	0
859	1	1	12	0	28	277	0	1	0
859	1	2	10	0	28	277	0	1	0
859	1	3	2	0	28	277	0	1	0
859	1	4	3	0	28	277	0	1	0
859	1	6	1	0	28	277	0	1	0
859	1	7	9	0	28	277	0	1	0
859	1	9	4	0	28	277	0	1	0
859	1	10	11	0	28	277	0	1	0
860	1	2	10	0	28	277	0	1	0
860	1	3	2	0	28	277	0	1	0
860	1	4	3	0	28	277	0	1	0
860	1	5	15	0	28	277	0	1	0
860	1	6	1	0	28	277	0	1	0
860	1	7	9	0	28	277	0	1	0
860	1	8	16	0	28	277	0	1	0
860	1	9	4	0	28	277	0	1	0
861	1	1	12	0	28	277	0	1	0
861	1	3	2	0	28	277	0	1	0
861	1	4	3	0	28	277	0	1	0
861	1	5	15	0	28	277	0	1	0
861	1	6	1	0	28	277	0	1	0
861	1	8	16	0	28	277	0	1	0
861	1	9	4	0	28	277	0	1	0
861	1	10	11	0	28	277	0	1	0
862	1	1	12	0	28	277	0	1	0
862	1	2	10	0	28	277	0	1	0
862	1	3	2	0	28	277	0	1	0
862	1	5	15	0	28	277	0	1	0
862	1	6	1	0	28	277	0	1	0
862	1	7	9	0	28	277	0	1	0
862	1	8	16	0	28	277	0	1	0
862	1	10	11	0	28	277	0	1	0
863	1	1	12	0	28	277	0	1	0
863	1	2	10	0	28	277	0	1	0
863	1	4	3	0	28	277	0	1	0
863	1	5	15	0	28	277	0	1	0
863	1	7	9	0	28	277	0	1	0
863	1	8	16	0	28	277	0	1	0
863	1	9	4	0	28	277	0	1	0
863	1	10	11	0	28	277	0	1	0
864	1	1	12	0	28	277	0	1	0
864	1	2	10	0	28	277	0	1	0
864	1	3	2	0	28	277	0	1	0
864	1	4	3	0	28	277	0	1	0
864	1	6	1	0	28	277	0	1	0
864	1	7	9	0	28	277	0	1	0
864	1	9	4	0	28	277	0	1	0
864	1	10	11	0	28	277	0	1	0
865	1	2	10	0	28	277	0	1	0
865	1	3	2	0	28	277	0	1	0
865	1	4	3	0	28	277	0	1	0
865	1	5	15	0	28	277	0	1	0
865	1	6	1	0	28	277	0	1	0
865	1	7	9	0	28	277	0	1	0
865	1	8	16	0	28	277	0	1	0
865	1	9	4	0	28	277	0	1	0
866	1	1	12	0	28	277	0	1	0
866	1	3	2	0	28	277	0	1	0
866	1	4	3	0	28	277	0	1	0
866	1	5	15	0	28	277	0	1	0
866	1	6	1	0	28	277	0	1	0
866	1	8	16	0	28	277	0	1	0
866	1	9	4	0	28	277	0	1	0
866	1	10	11	0	28	277	0	1	0
867	1	1	12	0	28	277	0	1	0
867	1	2	10	0	28	277	0	1	0
867	1	3	2	0	28	277	0	1	0
867	1	5	15	0	28	277	0	1	0
867	1	6	1	0	28	277	0	1	0
867	1	7	9	0	28	277	0	1	0
867	1	8	16	0	28	277	0	1	0
867	1	10	11	0	28	277	0	1	0
868	1	1	12	0	28	277	0	1	0
868	1	2	10	0	28	277	0	1	0
868	1	4	3	0	28	277	0	1	0
868	1	5	15	0	28	277	0	1	0
868	1	7	9	0	28	277	0	1	0
868	1	8	16	0	28	277	0	1	0
868	1	9	4	0	28	277	0	1	0
868	1	10	11	0	28	277	0	1	0
869	1	1	12	0	28	277	0	1	0
869	1	2	10	0	28	277	0	1	0
869	1	3	2	0	28	277	0	1	0
869	1	4	3	0	28	277	0	1	0
869	1	6	1	0	28	277	0	1	0
869	1	7	9	0	28	277	0	1	0
869	1	9	4	0	28	277	0	1	0
869	1	10	11	0	28	277	0	1	0
870	1	2	10	0	28	277	0	1	0
870	1	3	2	0	28	277	0	1	0
870	1	4	3	0	28	277	0	1	0
870	1	5	15	0	28	277	0	1	0
870	1	6	1	0	28	277	0	1	0
870	1	7	9	0	28	277	0	1	0
870	1	8	16	0	28	277	0	1	0
870	1	9	4	0	28	277	0	1	0
871	1	1	12	0	28	277	0	1	0
871	1	3	2	0	28	277	0	1	0
871	1	4	3	0	28	277	0	1	0
871	1	5	15	0	28	277	0	1	0
871	1	6	1	0	28	277	0	1	0
871	1	8	16	0	28	277	0	1	0
871	1	9	4	0	28	277	0	1	0
871	1	10	11	0	28	277	0	1	0
872	1	1	12	0	28	277	0	1	0
872	1	2	10	0	28	277	0	1	0
872	1	3	2	0	28	277	0	1	0
872	1	5	15	0	28	277	0	1	0
872	1	6	1	0	28	277	0	1	0
872	1	7	9	0	28	277	0	1	0
872	1	8	16	0	28	277	0	1	0
872	1	10	11	0	28	277	0	1	0
873	1	1	12	0	28	277	0	1	0
